decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,tier,race,pass_bar
6.0,7.0,35.0,3.0,0.15,0.53,1.0,5.0,1.0,2.0,White,1.0
3.0,5.0,35.0,3.8,-0.7,-0.21,1.0,3.0,1.0,5.0,Non-White,1.0
9.0,7.0,39.0,3.6,0.89,0.35,1.0,3.0,0.0,5.0,White,1.0
7.0,8.0,37.0,3.5,0.6,0.7,1.0,4.0,1.0,6.0,White,1.0
4.0,5.0,35.0,3.4,-0.28,-0.08,1.0,3.0,1.0,3.0,White,1.0
7.0,4.0,34.0,3.2,0.48,-0.45,1.0,3.0,1.0,3.0,White,1.0
10.0,10.0,38.0,3.0,1.62,1.56,1.0,4.0,1.0,3.0,White,1.0
8.0,8.0,43.0,3.5,0.64,0.58,1.0,4.0,0.0,4.0,White,1.0
5.0,5.0,43.0,3.4,-0.04,-0.14,1.0,4.0,0.0,4.0,White,1.0
9.0,9.0,41.0,3.3,1.18,1.3,1.0,4.0,0.0,2.0,White,1.0
2.0,1.0,35.0,3.3,-1.13,-1.83,1.0,2.0,1.0,4.0,White,0.0
6.0,7.0,39.5,3.7,0.2,0.3,1.0,3.0,1.0,4.0,White,1.0
8.0,9.0,38.0,3.9,0.6,1.13,1.0,2.0,1.0,5.0,White,1.0
6.0,6.0,44.0,3.3,0.1,0.03,1.0,4.0,1.0,4.0,White,1.0
7.0,9.0,45.0,3.5,0.53,1.03,1.0,3.0,1.0,3.0,White,1.0
4.0,6.0,40.0,3.1,-0.41,-0.02,1.0,4.0,0.0,3.0,White,1.0
7.0,7.0,36.0,2.8,0.4,0.35,2.0,3.0,1.0,4.0,White,1.0
9.0,8.0,38.0,3.5,0.97,0.73,1.0,5.0,0.0,6.0,White,1.0
8.0,8.0,32.0,3.3,0.84,0.76,1.0,4.0,0.0,2.0,White,1.0
4.0,3.0,41.0,2.8,-0.24,-0.56,1.0,4.0,0.0,4.0,White,1.0
10.0,10.0,42.0,3.7,1.44,1.6,1.0,4.0,1.0,4.0,White,1.0
1.0,1.0,23.0,2.7,-1.57,-1.8,1.0,3.0,1.0,4.0,Non-White,0.0
8.0,10.0,45.0,3.1,0.84,1.41,1.0,5.0,1.0,5.0,White,1.0
4.0,7.0,37.0,3.2,-0.3,0.39,2.0,3.0,0.0,5.0,White,1.0
2.0,2.0,35.0,3.5,-0.83,-1.25,1.0,4.0,0.0,5.0,White,0.0
10.0,10.0,39.0,2.6,1.42,1.59,1.0,4.0,1.0,3.0,White,1.0
4.0,4.0,31.0,3.3,-0.24,-0.5,1.0,4.0,1.0,3.0,White,1.0
1.0,1.0,24.0,2.9,-2.13,-1.92,1.0,1.0,0.0,4.0,Non-White,1.0
10.0,10.0,45.0,3.9,1.85,2.36,1.0,4.0,0.0,3.0,White,1.0
6.0,7.0,37.0,3.4,0.33,0.32,1.0,3.0,1.0,4.0,White,1.0
6.0,7.0,33.0,3.2,0.08,0.36,1.0,2.0,0.0,5.0,White,0.0
6.0,5.0,40.5,2.9,0.13,-0.22,1.0,3.0,1.0,5.0,White,1.0
6.0,5.0,44.0,3.6,0.32,-0.16,1.0,4.0,0.0,6.0,White,1.0
2.0,1.0,36.0,3.5,-1.07,-1.64,1.0,3.0,0.0,3.0,White,1.0
4.0,6.0,36.0,3.2,-0.28,0.05,1.0,4.0,1.0,4.0,White,1.0
7.0,9.0,47.0,3.5,0.48,1.24,1.0,2.0,1.0,5.0,White,1.0
5.0,6.0,48.0,3.7,-0.04,0.17,1.0,4.0,1.0,6.0,White,1.0
7.0,7.0,35.0,3.0,0.35,0.31,1.0,3.0,1.0,2.0,White,1.0
4.0,4.0,30.0,3.4,-0.27,-0.48,1.0,4.0,0.0,4.0,White,1.0
10.0,9.0,39.5,3.2,1.37,1.24,1.0,4.0,1.0,4.0,White,1.0
1.0,1.0,27.5,2.1,-0.98,-1.62,1.0,4.0,1.0,1.0,Non-White,0.0
7.0,7.0,41.0,3.3,0.48,0.55,1.0,4.0,1.0,4.0,White,1.0
3.0,3.0,36.5,2.5,-0.51,-0.65,1.0,3.0,0.0,3.0,White,1.0
10.0,10.0,29.0,3.9,1.38,1.33,1.0,4.0,0.0,5.0,White,1.0
10.0,10.0,40.0,3.9,2.48,2.34,1.0,3.0,1.0,3.0,White,1.0
4.0,4.0,37.0,2.8,-0.34,-0.36,1.0,4.0,0.0,4.0,White,1.0
1.0,3.0,41.0,3.3,-1.15,-0.59,1.0,4.0,1.0,4.0,White,1.0
6.0,7.0,36.0,3.4,0.12,0.42,1.0,3.0,0.0,5.0,Non-White,1.0
8.0,9.0,35.0,3.3,0.75,0.99,1.0,4.0,1.0,3.0,White,1.0
6.0,6.0,38.0,3.6,0.26,0.07,1.0,3.0,1.0,4.0,White,1.0
5.0,8.0,45.0,3.9,-0.19,0.67,1.0,2.0,0.0,5.0,White,1.0
10.0,9.0,40.0,3.7,1.31,1.17,1.0,3.0,0.0,4.0,White,1.0
3.0,3.0,41.0,3.6,-0.47,-0.53,1.0,2.0,1.0,5.0,White,1.0
9.0,9.0,35.0,2.8,0.87,0.9,1.0,3.0,1.0,3.0,White,1.0
6.0,8.0,39.0,2.8,0.18,0.71,1.0,2.0,1.0,1.0,White,1.0
3.0,2.0,45.0,3.9,-0.69,-1.05,1.0,3.0,0.0,5.0,White,1.0
7.0,7.0,43.0,3.0,0.39,0.26,1.0,3.0,0.0,2.0,White,1.0
9.0,9.0,43.0,3.5,1.1,1.14,1.0,4.0,0.0,4.0,Non-White,1.0
2.0,2.0,40.0,3.2,-1.09,-1.04,1.0,4.0,0.0,4.0,White,1.0
7.0,4.0,36.0,3.0,0.4,-0.52,1.0,4.0,1.0,3.0,White,1.0
6.0,6.0,30.5,3.2,0.07,0.0,1.0,4.0,0.0,2.0,White,1.0
6.0,6.0,34.0,3.3,0.26,0.27,1.0,4.0,1.0,4.0,White,1.0
10.0,10.0,35.0,3.8,1.55,2.0,1.0,4.0,1.0,6.0,White,1.0
10.0,10.0,43.0,3.4,2.11,1.8,1.0,3.0,0.0,5.0,White,1.0
5.0,4.0,35.0,3.3,-0.15,-0.34,1.0,2.0,0.0,4.0,White,1.0
4.0,5.0,35.0,3.0,-0.38,-0.27,1.0,5.0,1.0,2.0,White,1.0
8.0,8.0,43.0,3.5,0.67,0.61,1.0,4.0,1.0,5.0,White,1.0
9.0,6.0,41.0,2.7,0.98,0.1,1.0,4.0,1.0,3.0,White,1.0
2.0,1.0,30.5,2.4,-0.92,-1.68,1.0,4.0,0.0,3.0,Non-White,0.0
10.0,5.0,32.0,3.6,2.15,0.0,1.0,3.0,1.0,4.0,White,1.0
8.0,7.0,48.0,3.3,0.85,0.46,1.0,4.0,1.0,5.0,Non-White,1.0
5.0,8.0,31.0,3.0,0.0,0.81,1.0,4.0,1.0,3.0,White,1.0
5.0,4.0,36.0,2.8,-0.17,-0.49,1.0,4.0,0.0,3.0,White,1.0
6.0,4.0,39.0,3.4,0.16,-0.35,1.0,3.0,1.0,5.0,White,1.0
6.0,6.0,42.0,3.5,0.24,0.03,1.0,3.0,1.0,4.0,White,1.0
9.0,9.0,48.0,3.7,1.13,0.85,1.0,3.0,0.0,6.0,White,1.0
9.0,9.0,39.0,3.3,1.2,0.96,1.0,2.0,1.0,4.0,White,1.0
6.0,6.0,33.0,3.8,0.2,0.03,1.0,3.0,1.0,4.0,White,1.0
7.0,7.0,42.0,3.8,0.49,0.5,1.0,3.0,0.0,5.0,White,1.0
4.0,4.0,44.0,3.4,-0.4,-0.46,1.0,2.0,1.0,4.0,White,1.0
7.0,8.0,36.0,3.3,0.41,0.73,1.0,4.0,0.0,5.0,White,1.0
7.0,7.0,47.0,3.8,0.6,0.48,1.0,2.0,1.0,6.0,White,1.0
1.0,1.0,40.0,3.3,-1.28,-1.41,1.0,5.0,0.0,3.0,White,1.0
2.0,2.0,39.0,3.1,-0.91,-1.15,1.0,4.0,1.0,5.0,White,1.0
5.0,5.0,48.0,3.9,-0.03,0.0,1.0,4.0,1.0,5.0,White,1.0
7.0,8.0,39.0,3.6,0.57,0.71,1.0,4.0,1.0,4.0,White,1.0
4.0,4.0,47.0,3.6,-0.33,-0.49,1.0,4.0,0.0,5.0,White,1.0
5.0,5.0,45.0,3.8,-0.15,0.01,1.0,4.0,0.0,5.0,White,1.0
9.0,10.0,35.0,3.8,1.24,1.52,1.0,3.0,1.0,4.0,White,1.0
8.0,4.0,34.0,3.3,0.75,-0.4,1.0,4.0,1.0,3.0,White,1.0
10.0,10.0,37.0,3.6,1.41,1.65,2.0,4.0,0.0,5.0,White,1.0
4.0,4.0,20.0,3.2,-0.2,-0.4,1.0,4.0,0.0,4.0,White,0.0
1.0,1.0,27.0,3.7,-1.17,-2.06,1.0,3.0,1.0,4.0,Non-White,1.0
10.0,10.0,35.0,3.8,1.79,2.34,1.0,1.0,1.0,4.0,White,1.0
9.0,7.0,37.0,3.6,1.16,0.47,1.0,2.0,1.0,4.0,White,1.0
8.0,7.0,43.0,3.1,0.84,0.43,1.0,4.0,1.0,3.0,White,1.0
9.0,6.0,29.0,2.4,0.97,0.25,1.0,3.0,0.0,1.0,Non-White,1.0
2.0,2.0,37.0,3.4,-0.94,-1.09,1.0,3.0,0.0,6.0,Non-White,0.0
9.0,10.0,37.0,3.8,1.08,1.95,1.0,4.0,0.0,3.0,White,1.0
10.0,9.0,48.0,3.8,1.36,1.07,1.0,4.0,1.0,5.0,White,1.0
1.0,2.0,42.0,3.1,-1.49,-1.26,1.0,3.0,1.0,1.0,White,1.0
1.0,1.0,20.0,3.2,-1.87,-2.77,1.0,4.0,1.0,3.0,Non-White,0.0
5.0,6.0,36.0,2.5,-0.05,0.02,1.0,4.0,0.0,2.0,White,0.0
8.0,10.0,44.0,3.1,0.93,1.3,1.0,3.0,1.0,6.0,White,1.0
8.0,6.0,38.0,3.0,0.7,0.05,1.0,4.0,1.0,3.0,White,1.0
6.0,6.0,37.5,3.2,0.16,0.02,1.0,4.0,1.0,4.0,White,1.0
7.0,7.0,43.0,3.8,0.61,0.49,1.0,4.0,0.0,6.0,White,1.0
3.0,2.0,34.0,3.4,-0.54,-1.17,1.0,3.0,0.0,5.0,Non-White,0.0
2.0,3.0,33.0,3.1,-0.98,-0.59,2.0,4.0,1.0,3.0,White,1.0
9.0,7.0,42.0,3.5,0.89,0.45,1.0,1.0,0.0,3.0,White,1.0
3.0,2.0,44.0,3.1,-0.61,-1.17,2.0,3.0,1.0,4.0,White,1.0
5.0,3.0,31.5,3.1,-0.04,-0.67,1.0,3.0,1.0,3.0,White,1.0
2.0,4.0,45.0,3.7,-0.84,-0.5,1.0,5.0,0.0,5.0,White,1.0
10.0,10.0,39.0,3.5,1.41,1.66,1.0,4.0,0.0,3.0,White,1.0
5.0,5.0,41.0,3.1,-0.05,-0.17,1.0,4.0,1.0,4.0,White,1.0
7.0,4.0,36.0,2.9,0.56,-0.35,2.0,3.0,1.0,3.0,White,1.0
8.0,8.0,42.0,3.1,0.77,0.77,1.0,3.0,1.0,4.0,White,1.0
10.0,10.0,36.0,3.4,1.66,1.41,1.0,4.0,1.0,3.0,White,1.0
1.0,2.0,28.0,2.7,-1.3,-1.31,1.0,3.0,0.0,4.0,Non-White,1.0
3.0,3.0,46.0,3.5,-0.52,-0.7,1.0,3.0,0.0,6.0,White,1.0
9.0,8.0,36.0,3.4,1.16,0.74,1.0,3.0,1.0,3.0,White,1.0
7.0,8.0,38.0,3.6,0.57,0.58,1.0,4.0,0.0,4.0,White,1.0
5.0,4.0,38.0,3.9,-0.15,-0.43,1.0,4.0,1.0,6.0,Non-White,1.0
4.0,4.0,41.0,3.0,-0.39,-0.3,2.0,4.0,1.0,4.0,White,1.0
5.0,2.0,25.0,2.9,0.02,-1.05,1.0,3.0,0.0,1.0,Non-White,1.0
4.0,3.0,38.0,3.0,-0.22,-0.61,1.0,4.0,0.0,3.0,White,1.0
5.0,6.0,40.0,3.6,-0.16,0.17,1.0,3.0,0.0,4.0,White,1.0
1.0,1.0,38.0,2.8,-1.81,-1.55,1.0,3.0,1.0,2.0,White,1.0
5.0,7.0,39.0,3.5,0.06,0.54,1.0,4.0,1.0,4.0,White,1.0
2.0,3.0,25.5,3.4,-0.75,-0.53,2.0,3.0,0.0,5.0,Non-White,1.0
2.0,3.0,32.0,3.0,-0.78,-0.63,1.0,4.0,1.0,3.0,White,0.0
4.0,2.0,33.0,2.7,-0.33,-0.99,1.0,5.0,1.0,5.0,White,1.0
3.0,4.0,32.0,3.4,-0.49,-0.45,1.0,1.0,0.0,5.0,White,1.0
10.0,10.0,39.0,3.8,2.07,1.61,1.0,2.0,1.0,3.0,White,1.0
5.0,5.0,33.0,3.4,-0.03,-0.14,1.0,5.0,1.0,4.0,White,1.0
2.0,3.0,34.0,3.4,-0.74,-0.54,1.0,3.0,0.0,4.0,White,1.0
10.0,9.0,33.0,3.8,1.81,1.12,1.0,4.0,1.0,3.0,White,1.0
2.0,2.0,37.0,2.9,-0.81,-0.85,1.0,3.0,1.0,5.0,White,1.0
6.0,8.0,46.0,3.4,0.3,0.66,1.0,3.0,1.0,6.0,White,1.0
2.0,1.0,34.5,3.5,-1.09,-1.36,2.0,3.0,1.0,5.0,White,0.0
8.0,6.0,43.0,3.7,0.77,0.11,1.0,3.0,1.0,6.0,White,1.0
2.0,1.0,39.0,2.7,-0.84,-1.35,1.0,4.0,1.0,3.0,White,0.0
3.0,3.0,24.0,3.5,-0.51,-0.78,1.0,2.0,1.0,4.0,Non-White,0.0
8.0,8.0,38.0,2.8,0.7,0.59,1.0,3.0,1.0,4.0,White,1.0
5.0,5.0,26.0,3.5,-0.07,-0.02,1.0,3.0,1.0,5.0,Non-White,1.0
1.0,1.0,39.0,3.0,-1.41,-1.35,1.0,4.0,0.0,4.0,White,1.0
10.0,10.0,35.0,3.7,1.99,1.46,1.0,4.0,1.0,3.0,White,1.0
2.0,4.0,43.0,3.3,-0.98,-0.46,1.0,5.0,1.0,4.0,White,1.0
4.0,6.0,38.0,3.4,-0.25,0.23,1.0,4.0,1.0,3.0,White,1.0
6.0,5.0,38.0,3.4,0.23,-0.04,1.0,3.0,0.0,4.0,White,1.0
5.0,7.0,36.0,3.6,-0.17,0.33,1.0,4.0,0.0,3.0,White,1.0
8.0,9.0,45.0,2.8,0.76,1.07,1.0,3.0,1.0,3.0,White,1.0
6.0,6.0,32.0,3.3,0.19,0.17,1.0,4.0,0.0,4.0,Non-White,1.0
3.0,3.0,32.0,3.5,-0.77,-0.67,1.0,4.0,0.0,6.0,White,1.0
9.0,9.0,41.0,2.8,1.04,0.94,1.0,4.0,0.0,3.0,White,1.0
1.0,2.0,28.0,3.7,-1.28,-1.02,1.0,2.0,0.0,4.0,White,0.0
1.0,1.0,35.0,3.3,-1.29,-1.57,1.0,3.0,0.0,3.0,White,1.0
3.0,3.0,44.0,4.0,-0.67,-0.82,1.0,5.0,1.0,6.0,White,1.0
1.0,1.0,20.5,2.8,-1.19,-1.77,1.0,4.0,0.0,3.0,Non-White,1.0
5.0,6.0,33.0,3.3,-0.08,0.03,1.0,4.0,1.0,3.0,White,1.0
6.0,7.0,40.0,3.6,0.29,0.47,1.0,4.0,1.0,4.0,Non-White,1.0
7.0,7.0,38.0,2.3,0.41,0.5,1.0,5.0,1.0,3.0,White,1.0
5.0,5.0,40.0,3.3,-0.01,-0.01,1.0,3.0,1.0,4.0,White,1.0
8.0,7.0,30.5,3.6,0.65,0.44,1.0,3.0,0.0,3.0,White,1.0
10.0,10.0,39.0,2.8,1.82,2.38,2.0,2.0,0.0,5.0,White,1.0
10.0,10.0,40.0,3.9,1.66,1.69,1.0,3.0,1.0,4.0,White,1.0
5.0,7.0,42.0,3.7,0.06,0.51,1.0,5.0,1.0,6.0,White,1.0
5.0,4.0,32.0,3.8,-0.14,-0.32,1.0,4.0,0.0,3.0,White,1.0
6.0,7.0,33.0,3.0,0.07,0.32,1.0,3.0,0.0,3.0,White,1.0
10.0,10.0,36.0,3.2,1.4,1.32,1.0,3.0,0.0,3.0,White,1.0
5.0,8.0,33.0,3.4,-0.07,0.68,1.0,3.0,1.0,3.0,White,1.0
5.0,8.0,35.0,3.3,-0.03,0.59,1.0,3.0,0.0,3.0,White,1.0
9.0,9.0,39.0,2.9,0.92,1.23,1.0,4.0,0.0,4.0,White,1.0
6.0,5.0,28.0,3.2,0.1,-0.27,1.0,3.0,1.0,2.0,White,1.0
10.0,10.0,36.0,3.1,2.01,1.43,1.0,4.0,1.0,5.0,White,1.0
9.0,9.0,41.0,2.7,0.89,0.99,1.0,4.0,1.0,3.0,White,1.0
5.0,5.0,34.0,3.8,-0.01,-0.21,1.0,2.0,0.0,4.0,White,1.0
9.0,10.0,44.0,3.0,1.1,1.39,1.0,1.0,1.0,3.0,White,1.0
10.0,9.0,35.0,3.8,1.79,1.04,2.0,3.0,0.0,3.0,White,1.0
9.0,8.0,43.0,3.6,1.11,0.63,1.0,3.0,0.0,5.0,White,1.0
9.0,8.0,37.0,3.2,0.91,0.69,1.0,3.0,1.0,2.0,White,1.0
6.0,5.0,33.0,3.3,0.24,-0.21,1.0,2.0,1.0,3.0,White,1.0
7.0,6.0,43.0,3.4,0.54,0.22,1.0,4.0,1.0,6.0,Non-White,1.0
9.0,7.0,46.0,2.9,1.02,0.3,1.0,4.0,1.0,3.0,White,1.0
1.0,1.0,28.0,2.2,-2.31,-2.24,1.0,3.0,0.0,3.0,Non-White,1.0
2.0,3.0,34.5,2.7,-0.76,-0.75,1.0,4.0,0.0,2.0,White,1.0
4.0,5.0,32.0,3.8,-0.32,-0.21,2.0,3.0,0.0,4.0,White,1.0
1.0,1.0,39.0,2.1,-1.84,-1.81,1.0,5.0,0.0,3.0,White,0.0
2.0,1.0,27.0,3.0,-0.97,-1.58,1.0,4.0,0.0,3.0,White,1.0
5.0,4.0,30.0,2.7,-0.12,-0.52,1.0,4.0,1.0,2.0,White,1.0
10.0,9.0,44.0,3.6,1.47,1.22,1.0,2.0,0.0,6.0,White,1.0
7.0,6.0,40.0,3.3,0.58,0.14,1.0,4.0,0.0,6.0,White,1.0
10.0,10.0,41.0,2.5,1.54,1.45,2.0,4.0,1.0,5.0,White,1.0
5.0,5.0,42.0,2.8,0.02,-0.17,1.0,3.0,0.0,6.0,Non-White,1.0
2.0,2.0,37.0,2.6,-0.8,-1.12,1.0,4.0,0.0,3.0,White,1.0
8.0,8.0,31.0,2.9,0.59,0.73,1.0,5.0,0.0,2.0,White,1.0
2.0,7.0,35.0,3.0,-0.78,0.27,2.0,4.0,0.0,3.0,White,1.0
6.0,5.0,41.0,3.0,0.27,-0.1,1.0,4.0,0.0,5.0,White,1.0
2.0,2.0,39.0,3.6,-1.06,-1.06,1.0,4.0,1.0,3.0,White,1.0
10.0,8.0,47.0,4.0,1.47,0.79,1.0,5.0,1.0,5.0,White,1.0
10.0,10.0,39.0,3.5,1.44,2.54,1.0,4.0,0.0,3.0,White,1.0
4.0,6.0,35.5,3.3,-0.37,0.21,1.0,3.0,0.0,3.0,White,1.0
7.0,9.0,42.0,2.8,0.54,0.88,1.0,3.0,1.0,4.0,White,1.0
9.0,9.0,38.0,3.5,1.04,1.09,1.0,4.0,1.0,4.0,White,1.0
4.0,6.0,35.0,3.9,-0.29,0.17,1.0,4.0,0.0,4.0,White,1.0
9.0,5.0,39.0,3.1,1.04,-0.03,1.0,4.0,1.0,4.0,White,1.0
6.0,4.0,37.0,3.1,0.2,-0.25,1.0,4.0,1.0,5.0,White,1.0
5.0,5.0,37.5,2.3,-0.11,-0.12,1.0,4.0,1.0,4.0,White,1.0
9.0,8.0,40.0,3.3,0.98,0.79,1.0,4.0,0.0,4.0,White,1.0
5.0,4.0,40.0,3.1,-0.16,-0.48,1.0,4.0,1.0,3.0,White,1.0
6.0,5.0,39.0,2.4,0.16,-0.21,1.0,5.0,1.0,3.0,White,1.0
4.0,5.0,37.0,3.2,-0.32,-0.15,1.0,4.0,1.0,3.0,White,1.0
10.0,10.0,41.0,3.0,1.66,1.55,1.0,3.0,1.0,3.0,White,1.0
9.0,6.0,30.0,3.2,0.98,0.08,2.0,4.0,0.0,3.0,White,1.0
2.0,4.0,40.0,3.7,-0.88,-0.51,1.0,3.0,0.0,4.0,White,1.0
9.0,10.0,45.0,3.4,0.96,1.41,1.0,5.0,1.0,5.0,White,1.0
3.0,4.0,33.0,3.5,-0.43,-0.28,2.0,4.0,0.0,4.0,White,1.0
4.0,5.0,33.0,3.9,-0.42,0.01,1.0,3.0,0.0,4.0,White,1.0
7.0,9.0,34.0,3.1,0.49,0.87,1.0,4.0,1.0,2.0,White,1.0
6.0,7.0,30.5,3.5,0.27,0.36,1.0,3.0,1.0,3.0,White,1.0
8.0,9.0,35.0,2.4,0.59,1.23,1.0,4.0,1.0,2.0,White,1.0
3.0,3.0,37.0,2.9,-0.61,-0.64,1.0,4.0,0.0,5.0,White,1.0
7.0,8.0,29.0,2.4,0.49,0.55,1.0,3.0,0.0,1.0,Non-White,1.0
5.0,4.0,35.0,3.1,-0.12,-0.33,1.0,5.0,0.0,3.0,White,1.0
10.0,10.0,39.0,3.6,1.66,1.76,1.0,4.0,1.0,4.0,White,1.0
6.0,5.0,32.0,2.9,0.07,-0.08,1.0,2.0,1.0,2.0,White,1.0
6.0,7.0,34.0,3.2,0.15,0.28,2.0,2.0,0.0,3.0,White,1.0
2.0,2.0,42.0,3.7,-1.06,-1.15,1.0,4.0,0.0,6.0,White,1.0
8.0,8.0,40.0,3.6,0.7,0.85,1.0,5.0,1.0,3.0,White,1.0
10.0,10.0,42.0,3.3,1.59,1.67,1.0,5.0,1.0,4.0,White,1.0
10.0,9.0,33.0,3.1,1.36,1.32,1.0,4.0,1.0,1.0,White,1.0
3.0,3.0,44.0,3.7,-0.63,-0.83,1.0,5.0,1.0,5.0,White,1.0
2.0,2.0,42.0,3.1,-1.06,-1.01,1.0,4.0,0.0,3.0,White,1.0
5.0,7.0,37.0,3.8,-0.02,0.27,1.0,4.0,1.0,5.0,White,1.0
8.0,10.0,44.0,2.5,0.84,2.36,1.0,4.0,0.0,5.0,White,1.0
2.0,1.0,27.5,2.9,-0.96,-1.62,1.0,3.0,0.0,4.0,Non-White,1.0
6.0,6.0,40.0,3.6,0.19,0.02,1.0,4.0,1.0,3.0,White,1.0
8.0,8.0,40.0,3.2,0.57,0.59,1.0,3.0,1.0,3.0,White,1.0
4.0,2.0,42.0,3.1,-0.39,-1.1,1.0,4.0,0.0,4.0,White,1.0
9.0,7.0,39.0,3.2,1.02,0.55,1.0,5.0,1.0,3.0,White,1.0
10.0,10.0,42.0,4.0,1.7,1.86,2.0,3.0,0.0,4.0,White,1.0
6.0,5.0,47.0,3.3,0.15,-0.05,1.0,3.0,0.0,5.0,Non-White,1.0
10.0,10.0,31.0,3.9,1.37,1.53,1.0,4.0,0.0,3.0,White,1.0
7.0,6.0,36.0,2.9,0.54,0.21,1.0,4.0,0.0,4.0,White,1.0
2.0,4.0,38.0,3.7,-0.81,-0.28,1.0,2.0,1.0,4.0,White,1.0
3.0,2.0,28.0,2.3,-0.54,-1.05,1.0,4.0,0.0,4.0,Non-White,1.0
1.0,2.0,32.0,3.0,-1.12,-1.29,1.0,3.0,1.0,3.0,White,0.0
9.0,9.0,34.0,3.3,1.13,0.88,1.0,4.0,0.0,3.0,White,1.0
4.0,5.0,40.0,2.9,-0.26,-0.1,1.0,4.0,1.0,4.0,White,1.0
2.0,1.0,27.0,2.9,-0.71,-2.06,2.0,3.0,0.0,3.0,Non-White,0.0
1.0,1.0,30.5,3.0,-1.62,-1.68,1.0,4.0,0.0,3.0,White,1.0
3.0,3.0,34.0,2.8,-0.69,-0.79,1.0,4.0,0.0,4.0,Non-White,1.0
9.0,8.0,41.0,3.5,1.11,0.79,1.0,4.0,0.0,4.0,White,1.0
2.0,3.0,41.0,2.3,-0.76,-0.61,1.0,5.0,0.0,5.0,White,1.0
8.0,7.0,23.0,3.0,0.79,0.29,1.0,1.0,1.0,1.0,Non-White,1.0
3.0,5.0,43.5,3.8,-0.69,-0.17,1.0,4.0,0.0,5.0,White,1.0
5.0,3.0,33.0,3.0,-0.07,-0.65,1.0,2.0,0.0,3.0,White,1.0
7.0,8.0,31.5,3.2,0.54,0.85,1.0,3.0,0.0,3.0,White,1.0
4.0,5.0,27.0,3.7,-0.42,-0.22,1.0,2.0,1.0,4.0,White,1.0
8.0,6.0,40.0,3.7,0.76,0.19,1.0,4.0,1.0,4.0,White,1.0
9.0,9.0,38.0,3.2,0.93,0.96,1.0,3.0,0.0,4.0,White,1.0
1.0,1.0,26.0,3.0,-1.4,-1.6,1.0,3.0,0.0,3.0,Non-White,0.0
5.0,6.0,31.0,3.1,-0.1,0.19,1.0,4.0,0.0,2.0,White,1.0
7.0,8.0,37.0,3.9,0.36,0.56,1.0,4.0,0.0,2.0,White,1.0
3.0,5.0,36.0,3.1,-0.43,-0.1,1.0,4.0,0.0,3.0,White,1.0
7.0,9.0,38.0,3.8,0.6,0.97,1.0,3.0,1.0,4.0,White,1.0
2.0,3.0,43.0,3.4,-1.03,-0.69,1.0,4.0,0.0,6.0,White,1.0
2.0,1.0,42.5,3.3,-1.12,-1.94,1.0,3.0,0.0,6.0,White,1.0
2.0,2.0,31.0,3.4,-0.7,-1.14,1.0,3.0,0.0,3.0,Non-White,0.0
8.0,8.0,48.0,2.3,0.8,0.72,2.0,4.0,0.0,4.0,White,1.0
4.0,6.0,34.5,3.2,-0.41,0.14,1.0,4.0,0.0,4.0,White,1.0
3.0,4.0,33.5,3.4,-0.54,-0.53,1.0,4.0,0.0,3.0,White,1.0
9.0,10.0,44.0,3.4,1.16,1.47,1.0,4.0,1.0,4.0,White,1.0
7.0,8.0,27.0,3.1,0.47,0.56,2.0,4.0,0.0,3.0,White,1.0
3.0,4.0,35.0,2.3,-0.5,-0.45,1.0,4.0,0.0,3.0,Non-White,1.0
6.0,6.0,42.0,3.8,0.16,0.23,1.0,4.0,0.0,5.0,White,1.0
3.0,4.0,24.0,3.1,-0.66,-0.46,1.0,4.0,1.0,3.0,White,1.0
5.0,6.0,36.0,3.5,-0.01,0.1,1.0,4.0,1.0,3.0,White,1.0
1.0,2.0,33.0,2.7,-1.31,-1.23,1.0,2.0,0.0,6.0,Non-White,1.0
2.0,3.0,37.0,2.3,-0.8,-0.81,1.0,4.0,1.0,3.0,White,1.0
7.0,8.0,47.0,3.5,0.47,0.55,1.0,4.0,0.0,6.0,White,1.0
10.0,9.0,44.0,3.2,1.68,1.02,1.0,4.0,0.0,3.0,White,1.0
7.0,6.0,40.0,2.1,0.48,0.15,2.0,2.0,1.0,3.0,White,1.0
10.0,10.0,39.0,3.6,1.35,1.54,1.0,3.0,0.0,4.0,White,1.0
6.0,6.0,37.0,3.6,0.18,0.17,1.0,4.0,1.0,5.0,White,1.0
9.0,8.0,37.0,3.8,0.99,0.68,1.0,3.0,0.0,3.0,White,1.0
5.0,7.0,39.0,2.8,-0.14,0.29,1.0,3.0,0.0,3.0,White,1.0
6.0,6.0,41.0,3.1,0.12,0.08,1.0,4.0,0.0,6.0,White,1.0
4.0,5.0,35.0,3.1,-0.39,-0.2,1.0,4.0,1.0,3.0,White,1.0
4.0,5.0,31.0,2.8,-0.3,-0.23,1.0,1.0,1.0,3.0,Non-White,1.0
9.0,9.0,41.0,3.6,1.11,1.13,1.0,4.0,1.0,4.0,White,1.0
7.0,7.0,38.0,2.8,0.52,0.38,1.0,3.0,0.0,3.0,White,1.0
1.0,5.0,38.0,3.0,-1.64,-0.27,1.0,3.0,1.0,3.0,Non-White,1.0
7.0,7.0,33.0,3.3,0.5,0.48,1.0,3.0,1.0,2.0,White,1.0
4.0,3.0,42.0,3.8,-0.19,-0.51,1.0,5.0,1.0,6.0,White,0.0
